image,label
ecg_train_2498.png,hard
ecg_train_2499.png,easy
ecg_train_2500.png,hard
ecg_train_2501.png,medium
ecg_train_2502.png,easy
ecg_train_2503.png,easy
ecg_train_2504.png,medium
ecg_train_2505.png,easy
ecg_train_2506.png,easy
ecg_train_2507.png,medium
ecg_train_2508.png,easy
ecg_train_2509.png,easy
ecg_train_2510.png,easy
ecg_train_2511.png,hard
ecg_train_2512.png,medium
ecg_train_2513.png,easy
ecg_train_2514.png,medium
ecg_train_2515.png,hard
ecg_train_2516.png,easy
ecg_train_2517.png,easy
ecg_train_2518.png,easy
ecg_train_2519.png,medium
ecg_train_2520.png,medium
ecg_train_2521.png,easy
ecg_train_2522.png,easy
ecg_train_2523.png,easy
ecg_train_2524.png,easy
ecg_train_2525.png,medium
ecg_train_2526.png,easy
ecg_train_2527.png,easy
ecg_train_2528.png,medium
ecg_train_2529.png,easy
ecg_train_2530.png,easy
ecg_train_2531.png,easy
ecg_train_2532.png,medium
ecg_train_2533.png,medium
ecg_train_2534.png,medium
ecg_train_2535.png,medium
ecg_train_2536.png,easy
ecg_train_2537.png,medium
ecg_train_2538.png,medium
ecg_train_2539.png,easy
ecg_train_2540.png,easy
ecg_train_2541.png,hard
ecg_train_2542.png,easy
ecg_train_2543.png,easy
ecg_train_2544.png,easy
ecg_train_2545.png,easy
ecg_train_2546.png,easy
ecg_train_2547.png,medium
ecg_train_2548.png,easy
ecg_train_2549.png,hard
ecg_train_2550.png,hard
ecg_train_2551.png,easy
ecg_train_2552.png,easy
ecg_train_2553.png,hard
ecg_train_2554.png,easy
ecg_train_2555.png,hard
ecg_train_2556.png,easy
ecg_train_2557.png,easy
ecg_train_2558.png,medium
ecg_train_2559.png,easy
ecg_train_2560.png,easy
ecg_train_2561.png,easy
ecg_train_2562.png,easy
ecg_train_2563.png,medium
ecg_train_2564.png,easy
ecg_train_2565.png,easy
ecg_train_2566.png,easy
ecg_train_2567.png,medium
ecg_train_2568.png,easy
ecg_train_2569.png,easy
ecg_train_2570.png,easy
ecg_train_2571.png,easy
ecg_train_2572.png,medium
ecg_train_2573.png,medium
ecg_train_2574.png,hard
ecg_train_2575.png,easy
ecg_train_2576.png,easy
ecg_train_2577.png,easy
ecg_train_2578.png,medium
ecg_train_2579.png,easy
ecg_train_2580.png,easy
ecg_train_2581.png,medium
ecg_train_2582.png,easy
ecg_train_2583.png,easy
ecg_train_2584.png,easy
ecg_train_2585.png,medium
ecg_train_2586.png,easy
ecg_train_2587.png,medium
ecg_train_2588.png,medium
ecg_train_2589.png,easy
ecg_train_2590.png,easy
ecg_train_2591.png,hard
ecg_train_2592.png,easy
ecg_train_2593.png,easy
ecg_train_2594.png,medium
ecg_train_2595.png,easy
ecg_train_2596.png,easy
ecg_train_2597.png,easy
ecg_train_2598.png,easy
ecg_train_2599.png,easy
ecg_train_2600.png,medium
ecg_train_2601.png,easy
ecg_train_2602.png,easy
ecg_train_2603.png,hard
ecg_train_2604.png,medium
ecg_train_2605.png,easy
ecg_train_2606.png,easy
ecg_train_2607.png,medium
ecg_train_2608.png,hard
ecg_train_2609.png,easy
ecg_train_2610.png,easy
ecg_train_2611.png,easy
ecg_train_2612.png,medium
ecg_train_2613.png,medium
ecg_train_2614.png,medium
ecg_train_2615.png,medium
ecg_train_2616.png,medium
ecg_train_2617.png,medium
ecg_train_2618.png,easy
ecg_train_2619.png,easy
ecg_train_2620.png,easy
ecg_train_2621.png,medium
ecg_train_2622.png,easy
ecg_train_2623.png,hard
ecg_train_2624.png,easy
ecg_train_2625.png,easy
ecg_train_2626.png,medium
ecg_train_2627.png,medium
ecg_train_2628.png,medium
ecg_train_2629.png,medium
ecg_train_2630.png,medium
ecg_train_2631.png,easy
ecg_train_2632.png,medium
ecg_train_2633.png,hard
ecg_train_2634.png,hard
ecg_train_2635.png,medium
ecg_train_2636.png,easy
ecg_train_2637.png,easy
ecg_train_2638.png,easy
ecg_train_2639.png,medium
ecg_train_2640.png,easy
ecg_train_2641.png,easy
ecg_train_2642.png,easy
ecg_train_2643.png,easy
ecg_train_2644.png,easy
ecg_train_2645.png,easy
ecg_train_2646.png,medium
ecg_train_2647.png,medium
ecg_train_2648.png,easy
ecg_train_2649.png,easy
ecg_train_2650.png,easy
ecg_train_2651.png,easy
ecg_train_2652.png,medium
ecg_train_2653.png,hard
ecg_train_2654.png,medium
ecg_train_2655.png,easy
ecg_train_2656.png,easy
ecg_train_2657.png,easy
ecg_train_2658.png,medium
ecg_train_2659.png,hard
ecg_train_2660.png,easy
ecg_train_2661.png,medium
ecg_train_2662.png,medium
ecg_train_2663.png,medium
ecg_train_2664.png,medium
ecg_train_2665.png,medium
ecg_train_2666.png,medium
ecg_train_2667.png,easy
ecg_train_2668.png,easy
ecg_train_2669.png,easy
ecg_train_2670.png,medium
ecg_train_2671.png,medium
ecg_train_2672.png,easy
ecg_train_2673.png,easy
ecg_train_2674.png,medium
ecg_train_2675.png,easy
ecg_train_2676.png,hard
ecg_train_2677.png,medium
ecg_train_2678.png,easy
ecg_train_2679.png,medium
ecg_train_2680.png,easy
ecg_train_2681.png,hard
ecg_train_2682.png,easy
ecg_train_2683.png,medium
ecg_train_2684.png,easy
ecg_train_2685.png,medium
ecg_train_2686.png,easy
ecg_train_2687.png,easy
ecg_train_2688.png,easy
ecg_train_2689.png,medium
ecg_train_2690.png,easy
ecg_train_2691.png,easy
ecg_train_2692.png,easy
ecg_train_2693.png,medium
ecg_train_2694.png,easy
ecg_train_2695.png,easy
ecg_train_2696.png,easy
ecg_train_2697.png,easy
ecg_train_2698.png,hard
ecg_train_2699.png,easy
ecg_train_2700.png,medium
ecg_train_2701.png,easy
ecg_train_2702.png,medium
ecg_train_2703.png,easy
ecg_train_2704.png,hard
ecg_train_2705.png,easy
ecg_train_2706.png,easy
ecg_train_2707.png,hard
ecg_train_2708.png,medium
ecg_train_2709.png,medium
ecg_train_2710.png,medium
ecg_train_2711.png,medium
ecg_train_2712.png,easy
ecg_train_2713.png,hard
ecg_train_2714.png,medium
ecg_train_2715.png,easy
ecg_train_2716.png,medium
ecg_train_2717.png,easy
ecg_train_2718.png,easy
ecg_train_2719.png,easy
ecg_train_2720.png,medium
ecg_train_2721.png,easy
ecg_train_2722.png,medium
ecg_train_2723.png,medium
ecg_train_2724.png,easy
ecg_train_2725.png,hard
ecg_train_2726.png,medium
ecg_train_2727.png,easy
ecg_train_2728.png,medium
ecg_train_2729.png,medium
ecg_train_2730.png,easy
ecg_train_2731.png,easy
ecg_train_2732.png,easy
ecg_train_2733.png,medium
ecg_train_2734.png,easy
ecg_train_2735.png,easy
ecg_train_2736.png,easy
ecg_train_2737.png,medium
ecg_train_2738.png,easy
ecg_train_2739.png,easy
ecg_train_2740.png,medium
ecg_train_2741.png,easy
ecg_train_2742.png,medium
ecg_train_2743.png,easy
ecg_train_2744.png,easy
ecg_train_2745.png,medium
ecg_train_2746.png,easy
ecg_train_2747.png,easy
ecg_train_2748.png,easy
ecg_train_2749.png,medium
ecg_train_2750.png,hard
ecg_train_2751.png,easy
ecg_train_2752.png,medium
ecg_train_2753.png,easy
ecg_train_2754.png,easy
ecg_train_2755.png,easy
ecg_train_2756.png,medium
ecg_train_2757.png,easy
ecg_train_2758.png,medium
ecg_train_2759.png,easy
ecg_train_2760.png,easy
ecg_train_2761.png,easy
ecg_train_2762.png,easy
ecg_train_2763.png,medium
ecg_train_2764.png,medium
ecg_train_2765.png,easy
ecg_train_2766.png,easy
ecg_train_2767.png,easy
ecg_train_2768.png,medium
ecg_train_2769.png,easy
ecg_train_2770.png,hard
ecg_train_2771.png,easy
ecg_train_2772.png,easy
ecg_train_2773.png,easy
ecg_train_2774.png,easy
ecg_train_2775.png,easy
ecg_train_2776.png,easy
ecg_train_2777.png,medium
ecg_train_2778.png,easy
ecg_train_2779.png,medium
ecg_train_2780.png,hard
ecg_train_2781.png,medium
ecg_train_2782.png,hard
ecg_train_2783.png,easy
ecg_train_2784.png,easy
ecg_train_2785.png,easy
ecg_train_2786.png,medium
ecg_train_2787.png,easy
ecg_train_2788.png,easy
ecg_train_2789.png,medium
ecg_train_2790.png,hard
ecg_train_2791.png,medium
ecg_train_2792.png,easy
ecg_train_2793.png,medium
ecg_train_2794.png,easy
ecg_train_2795.png,medium
ecg_train_2796.png,medium
ecg_train_2797.png,hard
ecg_train_2798.png,easy
ecg_train_2799.png,easy
ecg_train_2800.png,easy
ecg_train_2801.png,hard
ecg_train_2802.png,medium
ecg_train_2803.png,medium
ecg_train_2804.png,easy
ecg_train_2805.png,easy
ecg_train_2806.png,easy
ecg_train_2807.png,easy
ecg_train_2808.png,medium
ecg_train_2809.png,medium
ecg_train_2810.png,medium
ecg_train_2811.png,easy
ecg_train_2812.png,medium
ecg_train_2813.png,medium
ecg_train_2814.png,easy
ecg_train_2815.png,easy
ecg_train_2816.png,easy
ecg_train_2817.png,medium
ecg_train_2818.png,easy
ecg_train_2819.png,easy
ecg_train_2820.png,easy
ecg_train_2821.png,easy
ecg_train_2822.png,easy
ecg_train_2823.png,easy
ecg_train_2824.png,medium
ecg_train_2825.png,medium
ecg_train_2826.png,medium
ecg_train_2827.png,medium
ecg_train_2828.png,medium
ecg_train_2829.png,easy
ecg_train_2830.png,easy
ecg_train_2831.png,easy
ecg_train_2832.png,medium
ecg_train_2833.png,medium
ecg_train_2834.png,easy
ecg_train_2835.png,medium
ecg_train_2836.png,easy
ecg_train_2837.png,medium
ecg_train_2838.png,easy
ecg_train_2839.png,easy
ecg_train_2840.png,easy
ecg_train_2841.png,easy
ecg_train_2842.png,medium
ecg_train_2843.png,easy
ecg_train_2844.png,easy
ecg_train_2845.png,easy
ecg_train_2846.png,easy
ecg_train_2847.png,medium
ecg_train_2848.png,easy
ecg_train_2849.png,hard
ecg_train_2850.png,easy
ecg_train_2851.png,easy
ecg_train_2852.png,medium
ecg_train_2853.png,easy
ecg_train_2854.png,easy
ecg_train_2855.png,easy
ecg_train_2856.png,hard
ecg_train_2857.png,medium
ecg_train_2858.png,easy
ecg_train_2859.png,easy
ecg_train_2860.png,medium
ecg_train_2861.png,medium
ecg_train_2862.png,medium
ecg_train_2863.png,easy
ecg_train_2864.png,medium
ecg_train_2865.png,medium
ecg_train_2866.png,hard
ecg_train_2867.png,medium
ecg_train_2868.png,medium
ecg_train_2869.png,easy
ecg_train_2870.png,medium
ecg_train_2871.png,easy
ecg_train_2872.png,easy
ecg_train_2873.png,easy
ecg_train_2874.png,medium
ecg_train_2875.png,easy
ecg_train_2876.png,medium
ecg_train_2877.png,easy
ecg_train_2878.png,easy
ecg_train_2879.png,easy
ecg_train_2880.png,easy
ecg_train_2881.png,hard
ecg_train_2882.png,hard
ecg_train_2883.png,easy
ecg_train_2884.png,easy
ecg_train_2885.png,medium
ecg_train_2886.png,medium
ecg_train_2887.png,medium
ecg_train_2888.png,easy
ecg_train_2889.png,easy
ecg_train_2890.png,easy
ecg_train_2891.png,easy
ecg_train_2892.png,medium
ecg_train_2893.png,medium
ecg_train_2894.png,easy
ecg_train_2895.png,easy
ecg_train_2896.png,easy
ecg_train_2897.png,easy
ecg_train_2898.png,medium
ecg_train_2899.png,easy
ecg_train_2900.png,easy
ecg_train_2901.png,medium
ecg_train_2902.png,hard
ecg_train_2903.png,easy
ecg_train_2904.png,easy
ecg_train_2905.png,easy
ecg_train_2906.png,easy
ecg_train_2907.png,medium
ecg_train_2908.png,medium
ecg_train_2909.png,medium
ecg_train_2910.png,easy
ecg_train_2911.png,easy
ecg_train_2912.png,easy
ecg_train_2913.png,easy
ecg_train_2914.png,medium
ecg_train_2915.png,medium
ecg_train_2916.png,easy
ecg_train_2917.png,easy
ecg_train_2918.png,medium
ecg_train_2919.png,medium
ecg_train_2920.png,hard
ecg_train_2921.png,easy
ecg_train_2922.png,medium
ecg_train_2923.png,medium
ecg_train_2924.png,medium
ecg_train_2925.png,medium
ecg_train_2926.png,medium
ecg_train_2927.png,easy
ecg_train_2928.png,medium
ecg_train_2929.png,hard
ecg_train_2930.png,easy
ecg_train_2931.png,medium
ecg_train_2932.png,easy
ecg_train_2933.png,easy
ecg_train_2934.png,easy
ecg_train_2935.png,easy
ecg_train_2936.png,medium
ecg_train_2937.png,easy
ecg_train_2938.png,easy
ecg_train_2939.png,medium
ecg_train_2940.png,easy
ecg_train_2941.png,medium
ecg_train_2942.png,easy
ecg_train_2943.png,easy
ecg_train_2944.png,medium
ecg_train_2945.png,hard
ecg_train_2946.png,easy
ecg_train_2947.png,medium
ecg_train_2948.png,hard
ecg_train_2949.png,medium
ecg_train_2950.png,easy
ecg_train_2951.png,medium
ecg_train_2952.png,easy
ecg_train_2953.png,easy
ecg_train_2954.png,hard
ecg_train_2955.png,easy
ecg_train_2956.png,medium
ecg_train_2957.png,easy
ecg_train_2958.png,hard
ecg_train_2959.png,medium
ecg_train_2960.png,easy
ecg_train_2961.png,medium
ecg_train_2962.png,easy
ecg_train_2963.png,medium
ecg_train_2964.png,hard
ecg_train_2965.png,easy
ecg_train_2966.png,easy
ecg_train_2967.png,hard
ecg_train_2968.png,medium
ecg_train_2969.png,easy
ecg_train_2970.png,medium
ecg_train_2971.png,easy
ecg_train_2972.png,easy
ecg_train_2973.png,easy
ecg_train_2974.png,medium
ecg_train_2975.png,medium
ecg_train_2976.png,easy
ecg_train_2977.png,medium
ecg_train_2978.png,medium
ecg_train_2979.png,medium
ecg_train_2980.png,easy
ecg_train_2981.png,medium
ecg_train_2982.png,hard
ecg_train_2983.png,medium
ecg_train_2984.png,easy
ecg_train_2985.png,easy
ecg_train_2986.png,hard
ecg_train_2987.png,medium
ecg_train_2988.png,easy
ecg_train_2989.png,medium
ecg_train_2990.png,medium
ecg_train_2991.png,easy
ecg_train_2992.png,hard
ecg_train_2993.png,hard
ecg_train_2994.png,easy
ecg_train_2995.png,easy
ecg_train_2996.png,easy
ecg_train_2997.png,medium
ecg_train_2998.png,medium
ecg_train_2999.png,easy
ecg_train_3000.png,medium
